Entity,Code,Year,Annual CO2 emissions (per capita),Average monthly precipitation,"Total population estimates, 1970-2100 (IIASA (2015))",size
Argentina,ARG,1937,1.2507,3.566222122,5036155.979560852,0.560450502601285
Argentina,ARG,1938,1.2022,4.372656111,5637276.746696472,0.6871858317501992
Argentina,ARG,1939,1.2554,5.384273709,6236051.333641052,0.8461668407405879
Argentina,ARG,1940,1.1255,5.872031676,6832444.004386902,0.9228205623544349
Argentina,ARG,1941,0.9709,5.042888042,7426419.022895813,0.7925162934371227
Argentina,ARG,1942,0.9213,4.186619831,8017940.653236389,0.6579492550420719
Argentina,ARG,1943,0.944,4.571984086,8606973.159339905,0.7185112680100683
Argentina,ARG,1944,0.9179,4.523802413,9193480.805229187,0.7109392655028671
Argentina,ARG,1945,0.8821,4.901332891,9777427.854881287,0.7702701593462773
Argentina,ARG,1946,0.8677,5.532462839,10358778.572303772,0.8694555394103077
Argentina,ARG,1947,0.9018,4.216370798,10937497.221504211,0.6626247754773142
Argentina,ARG,1948,1.06,4.649683312,11513548.066474915,0.7307221087187253
Argentina,ARG,1949,0.9189,4.823550405,12086895.37120819,0.7580462338921249
Argentina,ARG,1950,1.7562,4.495494353,12657503.399711609,0.7064905054671994
Argentina,ARG,1951,2.0105,4.488902769,13225336.415931702,0.7054546034848331
Argentina,ARG,1952,2.0343,4.288112547,13790358.683937073,0.673899367442998
Argentina,ARG,1953,1.9418,5.046197594,14352534.467689514,0.7930364068844433
Argentina,ARG,1954,1.9926,4.526659975,14911828.031166077,0.7113883463521038
Argentina,ARG,1955,2.1054,4.483650754,15468203.638389587,0.7046292217935859
Argentina,ARG,1956,2.3153,5.052271035,16021625.553352356,0.7939908799779647
Argentina,ARG,1957,2.4449,5.094983649,16572058.040046692,0.8007033911914528
Argentina,ARG,1958,2.2308,5.13328279,17119465.362495422,0.8067223019850995
Argentina,ARG,1959,2.4297,5.582394437,17663811.78462982,0.8773025518053436
Argentina,ARG,1960,2.3809,4.526374517,18205061.570518494,0.7113434851308733
Argentina,ARG,1961,2.456,5.205347162,18743178.984092712,0.8180475958466035
Argentina,ARG,1962,2.5358,3.619563633,19278128.289405823,0.5688334007009401
Argentina,ARG,1963,2.3283,5.369634999,19809873.750419617,0.8438662907197906
Argentina,ARG,1964,2.5508,4.345153874,20338379.631126404,0.682863711023556
Argentina,ARG,1965,2.6537,4.768127409,20863610.19554901,0.7493362195124124
Argentina,ARG,1966,2.804,5.154391172,21385529.707695007,0.8100395948783323
Argentina,ARG,1967,2.8681,4.450848201,21904102.431495667,0.6994741286203248
Argentina,ARG,1968,2.9786,4.413982302,22419292.631019592,0.6936804593208333
Argentina,ARG,1969,3.2847,4.608918373,22931064.570213318,0.7243156848422878
Argentina,ARG,1970,3.4609,4.333665621,23983790.0,0.6810582718367647
Argentina,ARG,1971,3.6624,4.40571514,23944210.72368622,0.6923812314714509
Argentina,ARG,1972,3.6534,5.288357117,24445513.465919495,0.8310930454594193
Argentina,ARG,1973,3.7506,5.221843586,24943255.003852844,0.8206400953616755
Argentina,ARG,1974,3.7499,4.436024383,25437399.60144806,0.697144487906888
Argentina,ARG,1975,3.6668,4.534477401,26078740.0,0.7126168958313188
Argentina,ARG,1976,3.796,4.887836751,26414755.03162384,0.7681491701909705
Argentina,ARG,1977,3.7772,5.480091437,26897894.392204285,0.8612250990258559
Argentina,ARG,1978,3.7898,5.183560804,27377293.86844635,0.8146237554706417
Argentina,ARG,1979,4.0267,5.086960304,27852917.724342346,0.7994424804618453
Argentina,ARG,1980,3.895,5.135347163,28131500.0,0.8070467290246462
Argentina,ARG,1981,3.5983,5.03248662,28792695.63103485,0.7908816554397567
Argentina,ARG,1982,3.5893,5.101178261,29256778.209861755,0.8016769069428702
Argentina,ARG,1983,3.5931,4.843310287,29716942.224327087,0.7611516029407672
Argentina,ARG,1984,3.5798,5.763511003,30173151.938423157,0.9057659696664812
Argentina,ARG,1985,3.3271,5.218654465,29980890.0,0.8201389082773712
Argentina,ARG,1986,3.3927,5.267122355,31073565.521507263,0.827755891286632
Argentina,ARG,1987,3.6838,4.896762555,31517697.91847992,0.7695519070836223
Argentina,ARG,1988,3.8336,3.813676775,31957733.07105255,0.5993392986157909
Argentina,ARG,1989,3.6401,4.227915548,32393635.243247986,0.6644390934638444
Argentina,ARG,1990,3.436,5.326599019,32643000.0,0.8371029608441372
Argentina,ARG,1991,3.5523,5.500417784,33252897.70250702,0.8644194910189742
Argentina,ARG,1992,3.6157,5.867107498,33676186.51752472,0.9220467019664425
Argentina,ARG,1993,3.4671,5.121080141,34095199.40813446,0.8048045917216453
Argentina,ARG,1994,3.5529,5.007607046,34509900.63837433,0.7869716999530284
Argentina,ARG,1995,3.6684,4.20835266,34854920.0,0.6613646830550547
Argentina,ARG,1996,3.8234,5.09015165,35326225.17360687,0.7999440172165643
Argentina,ARG,1997,3.8601,5.40677149,35727777.00658417,0.8497024849706764
Argentina,ARG,1998,3.8668,5.162913314,36124874.23514557,0.8113788941714624
Argentina,ARG,1999,4.0388,4.438740719,36517481.12332916,0.6975713743498391
Argentina,ARG,2000,3.861,5.771784873,36930710.0,0.9070662517132307
Argentina,ARG,2001,3.5949,6.018221824,37289080.93434906,0.9457951105230743
Argentina,ARG,2002,3.3011,6.199495995,37668002.38521576,0.9742832968362154
Argentina,ARG,2003,3.5347,5.005320397,38042290.55164337,0.7866123410747867
Argentina,ARG,2004,4.0799,5.030760474,38411909.697639465,0.7906103825464349
Argentina,ARG,2005,4.1507,4.853197301,38681170.0,0.7627053990241188
Argentina,ARG,2006,4.4441,5.082035386,39136997.98427582,0.7986685037789735
Argentina,ARG,2007,4.3908,5.207109728,39492395.652915955,0.8183245923338592
Argentina,ARG,2008,4.6932,4.729017993,39842981.35710907,0.7431899697546014
Argentina,ARG,2009,4.4204,4.756749919,40188719.36084747,0.7475481873117525
Argentina,ARG,2010,4.5661,4.70474651,40412380.0,0.7393755789564758
Argentina,ARG,2011,4.6048,4.711852516,40865509.32291412,0.7404923250530298
Argentina,ARG,2012,4.5914,5.326600501,41196489.80925751,0.8371031937482066
Argentina,ARG,2013,4.5064,4.457328269,41522479.65111542,0.7004925052786618
Argentina,ARG,2014,4.4256,6.264765086,41843443.11249542,0.9845406766639093
Armenia,ARM,1900,0.4467,4.932564075,-1692927.856704712,0.8077851684221194
Armenia,ARM,1901,0.4545,4.718397471,-1583079.855709076,0.7727120089756234
Armenia,ARM,1902,0.4351,4.063076936,-1474788.2348442078,0.6653929350241211
Armenia,ARM,1903,0.4218,4.171346096,-1368043.0749702454,0.6831237176993611
Armenia,ARM,1904,0.4652,5.670192278,-1262834.456943512,0.9285834212442605
Armenia,ARM,1905,0.4115,4.531602603,-1159152.4616508484,0.7421214030324522
Armenia,ARM,1906,0.4652,4.437884588,-1056987.1699485779,0.7267735998656051
Armenia,ARM,1907,0.5165,4.754102542,-956328.6626968384,0.7785592775265664
Armenia,ARM,1908,0.5151,4.189230772,-857167.0207710266,0.6860526154886585
Armenia,ARM,1909,0.5389,4.357307654,-759492.3250274658,0.7135778559862662
Armenia,ARM,1910,0.5238,3.796282108,-663294.656337738,0.6217010737946995
Armenia,ARM,1911,0.5383,3.989743545,-568564.0955619812,0.6533834355631536
Armenia,ARM,1912,0.6043,4.585512785,-475290.72357177734,0.7509500456581513
Armenia,ARM,1913,0.6507,3.69416677,-383464.6212272644,0.6049780765359539
Armenia,ARM,1914,0.582,4.576474428,-293075.8693962097,0.7494698721377487
Armenia,ARM,1915,0.5295,4.785961518,-204114.54894638062,0.7837766873569528
Armenia,ARM,1916,0.5594,4.025320512,-116570.74073410034,0.6592097250635173
Armenia,ARM,1917,0.5102,3.221794844,-30434.525638580322,0.5276197229494796
Armenia,ARM,1918,0.2016,3.820833371,54304.01549530029,0.6257217303570637
Armenia,ARM,1919,0.1707,4.777820495,137654.8017730713,0.7824434664326645
Armenia,ARM,1920,0.1542,5.200769204,219627.7523536682,0.8517079886849138
Armenia,ARM,1921,0.1657,4.528525683,300232.78635787964,0.741617508850313
Armenia,ARM,1922,0.2003,4.588012787,379479.8229293823,0.7513594604180854
Armenia,ARM,1923,0.2192,3.988141023,457378.78120803833,0.6531209973091365
Armenia,ARM,1924,0.2588,3.671410322,533939.5803031921,0.6012513492393867
Armenia,ARM,1925,0.2531,3.484423106,609172.1393699646,0.5706292432773181
Armenia,ARM,1926,0.3634,4.058589752,683086.3775444031,0.6646580878679428
Armenia,ARM,1927,0.4477,4.258333353,755692.2139472961,0.6973692530797249
Armenia,ARM,1928,0.4929,4.531858994,826999.56772995,0.7421633911027475
Armenia,ARM,1929,0.526,4.403589762,897018.3580207825,0.7211572811771515
Armenia,ARM,1930,0.7086,4.310064151,965758.5039405823,0.705840987200085
Armenia,ARM,1931,0.8435,5.089551265,1033229.9246368408,0.8334942969374475
Armenia,ARM,1932,0.9417,4.225448718,1099442.5392456055,0.6919838754104088
Armenia,ARM,1933,1.0428,4.247115392,1164406.266899109,0.6955321350255134
Armenia,ARM,1934,1.2499,3.736346135,1228131.0267295837,0.6118856128481838
Armenia,ARM,1935,1.402,3.916987162,1290626.7378730774,0.6414684302633108
Armenia,ARM,1936,1.593,5.209487291,1351903.3194656372,0.8531357129412102
Armenia,ARM,1937,1.6141,4.213140983,1411970.6906394958,0.6899682896747344
Armenia,ARM,1938,1.6881,3.697820517,1470838.7705307007,0.605576435237613
Armenia,ARM,1939,1.6933,4.632243578,1528517.4782714844,0.7586029500948775
Armenia,ARM,1940,2.0115,4.38846148,1585016.7329978943,0.7186797863818493
Armenia,ARM,1941,1.7512,3.284999976,1640346.453842163,0.5379705602465626
Armenia,ARM,1942,0.9432,4.447179446,1694516.559955597,0.7282957794705379
Armenia,ARM,1943,0.9755,3.693012806,1747536.9704475403,0.6047890967295247
Armenia,ARM,1944,1.4018,3.838205081,1799417.6044654846,0.6285666218728684
Armenia,ARM,1945,1.4706,3.621794866,1850168.3811416626,0.5931260357367335
Armenia,ARM,1946,1.6378,5.049487224,1899799.2196006775,0.8269331782951406
Armenia,ARM,1947,1.9542,4.368525615,1948320.0390014648,0.7154149740404777
Armenia,ARM,1948,2.0607,3.645512865,1995740.7584648132,0.5970102321760571
Armenia,ARM,1949,2.3102,3.188653854,2042071.29712677,0.5221923631054363
Armenia,ARM,1950,2.5278,3.976730768,2087321.5741157532,0.6512523880793792
Armenia,ARM,1951,2.6834,5.061218023,2131501.5085716248,0.828854281660826
Armenia,ARM,1952,2.7998,3.310641023,2174621.0196228027,0.5421696861280475
Armenia,ARM,1953,2.8746,4.288397477,2216690.0264167786,0.7022927275849807
Armenia,ARM,1954,3.0383,3.936153815,2257718.4480781555,0.6446072720069314
Armenia,ARM,1955,3.3277,4.356153855,2297716.203742981,0.7133889032011894
Armenia,ARM,1956,3.52,4.127307653,2336693.212551117,0.6759117280414665
Armenia,ARM,1957,3.7142,3.786474338,2374659.3936309814,0.6200948967596256
Armenia,ARM,1958,3.8222,3.99166672,2411624.666118622,0.6536983858035679
Armenia,ARM,1959,3.875,4.730769249,2447598.9491500854,0.7747380827626954
Armenia,ARM,1960,3.892,4.055576985,2482592.161857605,0.6641646997514363
Armenia,ARM,1961,3.8745,2.853974333,2516614.223377228,0.4673833126546483
Armenia,ARM,1962,3.9288,3.821089818,2549675.052845001,0.6257637275982423
Armenia,ARM,1963,4.0753,6.106282051,2581784.5693855286,1.0
Armenia,ARM,1964,4.1979,3.565512822,2612952.692150116,0.5839089632972475
Armenia,ARM,1965,4.3196,4.588589723,2643189.3402671814,0.7514539427880745
Armenia,ARM,1966,4.4321,4.293333329,2672504.4328689575,0.7031010512029818
Armenia,ARM,1967,4.5094,5.124230752,2700907.889087677,0.839173609931894
Armenia,ARM,1968,4.5163,4.457051222,2728409.628063202,0.7299124384976758
Armenia,ARM,1969,4.5854,4.967884596,2755019.56892395,0.8135694608450703
Armenia,ARM,1970,4.7043,3.360897431,2517740.0,0.5503999656304117
Armenia,ARM,1971,4.873,3.896538459,2805603.732852936,0.6381196326104656
Armenia,ARM,1972,5.0072,4.769551314,2829597.794189453,0.7810892576144449
Armenia,ARM,1973,5.1005,4.187564171,2852739.7339515686,0.6857796832876759
Armenia,ARM,1974,5.1801,4.328012833,2875039.471271515,0.7087803669814465
Armenia,ARM,1975,5.3334,4.181089768,2825250.0,0.6847193976759197
Armenia,ARM,1976,5.4309,4.523461525,2917152.0151405334,0.7407881731010463
Armenia,ARM,1977,5.5123,4.089166678,2936984.6599617004,0.6696655417891045
Armenia,ARM,1978,5.6013,4.346538489,2956014.7788772583,0.7118142353558965
Armenia,ARM,1979,5.5526,3.464102552,2974252.2910194397,0.567301432044512
Armenia,ARM,1980,5.6778,3.261666665,3094880.0,0.5341493625349079
Armenia,ARM,1981,5.4857,4.343782113,3008389.1715660095,0.7113628353096851
Armenia,ARM,1982,5.5099,4.420576939,3024308.3782310486,0.7239391993489821
Armenia,ARM,1983,5.5122,4.453397384,3039474.6546707153,0.7293140648933315
Armenia,ARM,1984,5.4829,3.704166687,3053897.9200134277,0.606615720673005
Armenia,ARM,1985,5.8242,3.554166684,3300260.0,0.5820508542375551
Armenia,ARM,1986,5.7443,4.46801281,3080555.093952179,0.7317075714293761
Armenia,ARM,1987,5.6239,4.676410272,3092808.840824127,0.7658359428769204
Armenia,ARM,1988,5.6883,5.125705114,3104359.2531433105,0.8394150599644483
Armenia,ARM,1989,5.5129,3.35967947,3115216.2500419617,0.5502005053058103
Armenia,ARM,1990,5.1473,3.535192306,3544450.0,0.5789435005579305
Armenia,ARM,1991,5.3976,3.973910203,3134889.674106598,0.6507904760719675
Armenia,ARM,1992,1.7021,4.461602541,3143725.939556122,0.7306577887717032
Armenia,ARM,1993,0.7653,4.414358964,3151908.4661216736,0.7229209078668547
Armenia,ARM,1994,0.8267,4.889743603,3159447.1729393005,0.8007726407264839
Armenia,ARM,1995,1.0668,3.497115346,3223090.0,0.5727077977715249
Armenia,ARM,1996,0.8184,3.838076958,3172632.80386734,0.6285456397107393
Armenia,ARM,1997,1.0425,4.568717993,3178299.5662498474,0.7481996335645518
Armenia,ARM,1998,1.0926,3.631602517,3183362.1854286194,0.5947321932836803
Armenia,ARM,1999,0.9868,3.557371791,3187830.580532074,0.5825757410628328
Armenia,ARM,2000,1.1374,3.383397432,3076100.0,0.5540846956858004
Armenia,ARM,2001,1.158,4.077115352,3195024.3750534058,0.6676919470715094
Armenia,ARM,2002,1.0141,4.65653845,3197769.6127357483,0.7625816185869466
Armenia,ARM,2003,1.145,4.573141006,3199960.3028907776,0.7489239717073135
Armenia,ARM,2004,1.2301,3.988012754,3201606.364643097,0.6530999912372046
Armenia,ARM,2005,1.4679,4.045320511,3065950.0,0.6624850403589718
Armenia,ARM,2006,1.4879,3.996474413,3203304.2794799805,0.6544857213638722
Armenia,ARM,2007,1.7391,3.674999971,3203375.97082901,0.6018392108825306
Armenia,ARM,2008,1.9173,3.354102557,3202942.7103233337,0.549287197837629
Armenia,ARM,2009,1.5108,4.056987139,3202014.417087555,0.6643956347112405
Armenia,ARM,2010,1.478,4.158205106,3092070.0,0.6809716733145381
Armenia,ARM,2011,1.7274,3.948076927,3198712.408969879,0.6465598696597121
Armenia,ARM,2012,1.993,3.408525632,3196358.532360077,0.5581998347819194
Armenia,ARM,2013,1.9102,3.793333384,3193549.299549103,0.6212181737295908
Armenia,ARM,2014,1.909,4.517435917,3190294.6296958923,0.7398013847493663
Australia,AUS,1900,2.7529,3.258058356,34102240.49331665,0.5110530089697514
Australia,AUS,1901,3.0463,3.461969258,33284753.232452393,0.5430380959885046
Australia,AUS,1902,2.9864,2.799278036,32485558.101654053,0.4390895763442047
Australia,AUS,1903,2.8953,4.430715663,31704509.413482666,0.6949938656855528
Australia,AUS,1904,2.9339,4.27832823,30941461.480499268,0.6710906547377171
Australia,AUS,1905,3.0146,2.816338557,30196268.615142822,0.44176565812020635
Australia,AUS,1906,3.5381,4.16058808,29468785.1300354,0.6526221525320282
Australia,AUS,1907,3.7551,3.878953528,28758865.337677002,0.608445477499677
Australia,AUS,1908,4.0031,3.879414925,28066363.550811768,0.6085178513798887
Australia,AUS,1909,3.4205,3.809012074,27391134.08163452,0.5974745903599197
Australia,AUS,1910,4.0278,4.56818864,26733031.242889404,0.7165576226448156
Australia,AUS,1911,4.3639,3.715037823,26091909.347076416,0.5827339631238283
Australia,AUS,1912,4.6252,3.341908321,25467622.706695557,0.5242055594255598
Australia,AUS,1913,4.8834,3.786104401,24860025.63442993,0.5938813351336633
Australia,AUS,1914,5.233,3.662537222,24268972.44277954,0.5744988159342884
Australia,AUS,1915,4.5664,3.327521619,23694317.444122314,0.5219488879535124
Australia,AUS,1916,3.9581,4.551567602,23135914.951080322,0.7139504773595087
Australia,AUS,1917,4.1791,4.956382089,22593619.2762146,0.7774489292134803
Australia,AUS,1918,4.5252,3.736397991,22067284.732147217,0.5860844795774075
Australia,AUS,1919,4.2034,3.177020895,21556765.631378174,0.49834162269054294
Australia,AUS,1920,4.8787,4.421385983,21061916.286346436,0.6935304293330565
Australia,AUS,1921,4.3053,4.740387549,20582591.009552002,0.7435684250829284
Australia,AUS,1922,4.441,3.614467159,20118644.113739014,0.5669586347425445
Australia,AUS,1923,4.4486,3.558807338,19669929.91140747,0.5582279381457865
Australia,AUS,1924,4.7557,3.479175068,19236302.714874268,0.5457369675283801
Australia,AUS,1925,4.8678,3.660487509,18817616.83706665,0.5741773017434069
Australia,AUS,1926,4.7124,3.61350144,18413726.590179443,0.5668071538459974
Australia,AUS,1927,4.7972,3.615997539,18024486.286895752,0.5671986873193887
Australia,AUS,1928,4.2827,3.137301873,17649750.23965454,0.4921113703474398
Australia,AUS,1929,3.7897,3.255324508,17289372.761138916,0.5106241826278619
Australia,AUS,1930,3.4785,4.251848886,16943208.163848877,0.666937153803081
Australia,AUS,1931,3.0479,3.778605009,16611110.760345459,0.592704994372306
Australia,AUS,1932,3.1388,3.354154059,16292934.863067627,0.5261264032436056
Australia,AUS,1933,3.3017,3.792173095,15988534.784576416,0.5948332592523659
Australia,AUS,1934,3.4433,3.815941697,15697764.837432861,0.5985615582095453
Australia,AUS,1935,3.7949,3.055352728,15420479.334259033,0.4792569790018636
Australia,AUS,1936,4.0344,3.483095879,15156532.587615967,0.5463519786915354
Australia,AUS,1937,4.2674,3.313004318,14905778.909820557,0.5196717309638266
Australia,AUS,1938,4.1112,3.165292685,14668072.613555908,0.4965019573575721
Australia,AUS,1939,4.6663,4.204018673,14443268.011383057,0.6594345950388101
Australia,AUS,1940,4.1673,3.359416426,14231219.415802002,0.526951848400136
Australia,AUS,1941,4.8932,4.067400938,14031781.139556885,0.6380049897581666
Australia,AUS,1942,5.0956,4.567341196,13844807.494781494,0.7164246941460563
Australia,AUS,1943,4.8067,3.355642412,13670152.79421997,0.5263598635429457
Australia,AUS,1944,4.6247,3.274948968,13507671.350494385,0.5137024391342062
Australia,AUS,1945,4.3496,3.490684742,13357217.476104736,0.5475423537085043
Australia,AUS,1946,4.6373,3.497923572,13218645.48348999,0.548677823196369
Australia,AUS,1947,4.8976,4.343447704,13091809.685394287,0.6813051750114073
Australia,AUS,1948,4.8712,3.298436899,12976564.394073486,0.5173867125573383
Australia,AUS,1949,4.6908,4.090517227,12872763.922393799,0.6416309681044134
Australia,AUS,1950,6.6939,5.330141391,12780262.582550049,0.836076122175132
Australia,AUS,1951,7.0288,3.152413845,12698914.687286377,0.4944818063305289
Australia,AUS,1952,7.0042,3.272913064,12628574.549346924,0.5133830909975292
Australia,AUS,1953,6.7676,3.624688397,12569096.480865479,0.5685619192342651
Australia,AUS,1954,7.5627,3.901696079,12520334.794464111,0.6120128319943545
Australia,AUS,1955,7.7107,4.88602066,12482143.802825928,0.7664121655718343
Australia,AUS,1956,7.7925,5.083574685,12454377.818450928,0.7974001246194088
Australia,AUS,1957,7.7723,3.278349545,12436891.153839111,0.5142358473541305
Australia,AUS,1958,7.9123,3.56302353,12429538.12173462,0.5588892822263879
Australia,AUS,1959,8.3468,3.471762425,12432173.034332275,0.5445742340547478
Australia,AUS,1960,8.6036,3.952679214,12444650.20437622,0.6200099522732097
Australia,AUS,1961,8.6641,2.870377941,12466823.94430542,0.45024217596563193
Australia,AUS,1962,8.9091,3.690262971,12498548.566864014,0.5788478256523912
Australia,AUS,1963,9.3068,4.018008527,12539678.384429932,0.6302573875044086
Australia,AUS,1964,9.8393,3.550969622,12590067.709625244,0.5569985285074129
Australia,AUS,1965,10.6825,2.882563338,12649570.85470581,0.4521535548059995
Australia,AUS,1966,10.3696,3.347674412,12718042.132598877,0.5251100177972512
Australia,AUS,1967,10.8528,3.585637909,12795335.855682373,0.562436531898159
Australia,AUS,1968,11.0102,4.553680356,12881306.336456299,0.7142818800450758
